STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19120901,-9999,0,0,766,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19121001,-9999,0,0,860,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19121101,-9999,0,0,528,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19121201,-9999,0,0,607,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19130101,-9999,0,0,525,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19130201,-9999,0,0,453,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19130301,-9999,0,0,1014,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19130401,-9999,0,0,411,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19130501,-9999,0,0,836,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19130601,-9999,0,0,435,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19130701,-9999,0,0,462,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19130801,-9999,0,0,291,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19130901,-9999,0,0,455,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19131001,-9999,0,0,1047,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19131101,-9999,0,0,375,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19131201,-9999,0,0,407,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19140101,-9999,0,0,363,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19140201,-9999,0,0,595,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19140301,-9999,0,0,873,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19140401,-9999,0,0,1464,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19140501,-9999,0,0,590,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19140601,-9999,0,0,404,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19140701,-9999,0,0,572,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19140801,-9999,0,0,1347,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19140901,-9999,0,0,120,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19141001,-9999,0,0,214,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19141101,-9999,0,0,558,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19141201,-9999,0,0,468,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19150101,-9999,0,0,681,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19150201,-9999,0,0,983,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19150301,-9999,0,0,24,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19150401,-9999,0,0,544,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19150501,-9999,0,0,492,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19150601,-9999,0,0,530,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19150701,-9999,0,0,1479,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19150801,-9999,0,0,1582,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19150901,-9999,0,0,551,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19151001,-9999,0,0,546,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19151101,-9999,0,0,536,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19151201,-9999,0,0,1614,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19160101,-9999,0,0,383,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19160201,-9999,0,0,897,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19160301,-9999,0,0,1013,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19160401,-9999,0,0,895,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19160501,-9999,0,0,689,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19160601,-9999,0,0,571,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19160701,-9999,0,0,758,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19160801,-9999,0,0,590,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19160901,-9999,0,0,1006,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19161001,-9999,0,0,391,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19161101,-9999,0,0,732,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19161201,-9999,0,0,686,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19170101,-9999,0,0,425,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19170201,-9999,0,0,614,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19170301,-9999,0,0,798,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
