STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19870201,152,0,0,217,0,0,195,0,0,5,0,0,-83,0,0,-39,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19870301,25,0,0,933,0,0,275,0,0,87,0,0,-23,0,0,32,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19870401,152,0,0,865,0,0,51,0,0,150,0,0,50,0,0,100,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19870501,0,0,0,343,0,0,0,0,0,215,0,0,101,0,0,158,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19870601,0,0,0,2124,0,0,0,0,0,256,0,0,153,0,0,205,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19870701,0,0,0,786,0,0,0,0,0,281,0,0,188,0,0,234,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19870801,0,0,0,860,0,0,0,0,0,255,0,0,155,0,0,205,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19870901,0,0,0,1354,0,0,0,0,0,219,0,0,130,0,0,174,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19871001,0,0,0,667,0,0,0,0,0,134,0,0,42,0,0,88,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19871101,0,0,0,1129,0,0,24,0,0,97,0,0,20,0,0,58,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19871201,76,0,0,707,0,0,250,0,0,42,0,0,-17,0,0,13,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19880101,152,0,0,402,0,0,176,0,0,10,0,0,-71,0,0,-30,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19880201,356,0,0,1033,0,0,816,0,0,3,0,0,-88,0,0,-43,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19880301,51,0,0,761,0,0,156,0,0,68,0,0,-33,0,0,18,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19880401,0,0,0,753,0,0,21,0,0,129,0,0,27,0,0,78,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19880501,0,0,0,698,0,0,0,0,0,211,0,0,96,0,0,154,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19880601,0,0,0,396,0,0,0,0,0,235,0,0,120,0,0,178,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19880701,0,0,0,1613,0,0,0,0,0,297,0,0,179,0,0,238,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19880801,0,0,0,684,0,0,0,0,0,277,0,0,172,0,0,225,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19880901,0,0,0,526,0,0,0,0,0,221,0,0,114,0,0,167,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19881001,0,0,0,1546,0,0,13,0,0,122,0,0,43,0,0,83,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19881101,0,0,0,857,0,0,16,0,0,98,0,0,24,0,0,61,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19881201,76,0,0,546,0,0,274,0,0,27,0,0,-50,0,0,-11,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19890101,102,0,0,451,0,0,138,0,0,36,0,0,-44,0,0,-4,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19890201,203,0,0,644,0,0,754,0,0,-18,0,0,-86,0,0,-52,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19890301,76,0,0,801,0,0,258,0,0,54,0,0,-44,0,0,5,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19890401,127,0,0,476,0,0,63,0,0,100,0,0,9,0,0,55,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19890501,102,0,0,1835,0,0,201,0,0,175,0,0,81,0,0,128,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19890601,0,0,0,1989,0,0,0,0,0,237,0,0,140,0,0,189,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19890701,0,0,0,237,0,0,0,0,0,275,0,0,164,0,0,219,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19890801,0,0,0,470,0,0,0,0,0,255,0,0,149,0,0,202,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19890901,0,0,0,977,0,0,0,0,0,211,0,0,109,0,0,160,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19891001,0,0,0,757,0,0,0,0,0,160,0,0,57,0,0,108,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19891101,51,0,0,1226,0,0,198,0,0,73,0,0,-8,0,0,33,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19891201,356,0,0,596,0,0,886,0,0,-45,0,0,-117,0,0,-81,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19900101,127,0,0,683,0,0,300,0,0,42,0,0,-27,0,0,8,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19900201,178,0,0,1500,0,0,711,0,0,30,0,0,-60,0,0,-15,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19900301,76,0,0,384,0,0,37,0,0,72,0,0,-18,0,0,27,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19900401,25,0,0,1327,0,0,252,0,0,137,0,0,46,0,0,91,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19900501,0,0,0,1545,0,0,0,0,0,177,0,0,77,0,0,127,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19900601,0,0,0,902,0,0,0,0,0,241,0,0,144,0,0,193,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19900701,0,0,0,798,0,0,0,0,0,268,0,0,169,0,0,218,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19900801,0,0,0,825,0,0,0,0,0,262,0,0,164,0,0,213,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19900901,0,0,0,927,0,0,0,0,0,210,0,0,119,0,0,165,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19901001,0,0,0,1165,0,0,0,0,0,161,0,0,67,0,0,114,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19901101,0,0,0,662,0,0,18,0,0,107,0,0,20,0,0,63,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19901201,76,0,0,2211,0,0,391,0,0,57,0,0,-30,0,0,13,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19910101,127,0,0,528,0,0,423,0,0,1,0,0,-68,0,0,-34,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19910201,127,0,0,525,0,0,411,0,0,26,0,0,-42,0,0,-8,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19910301,102,0,0,1519,0,0,217,0,0,77,0,0,-13,0,0,32,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19910401,0,0,0,1481,0,0,6,0,0,150,0,0,55,0,0,102,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19910501,0,0,0,788,0,0,0,0,0,234,0,0,124,0,0,179,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19910601,0,0,0,218,0,0,0,0,0,263,0,0,149,0,0,206,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19910701,0,0,0,850,0,0,0,0,0,276,0,0,168,0,0,222,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19910801,0,0,0,722,0,0,0,0,0,269,0,0,164,0,0,217,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19910901,0,0,0,810,0,0,0,0,0,225,0,0,109,0,0,167,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19911001,0,0,0,790,0,0,5,0,0,166,0,0,68,0,0,117,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19911101,127,0,0,1023,0,0,458,0,0,79,0,0,2,0,0,41,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19911201,152,0,0,968,0,0,545,0,0,37,0,0,-45,0,0,-4,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19920101,229,0,0,512,0,0,469,0,0,9,0,0,-64,0,0,-28,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19920201,51,0,0,624,0,0,180,0,0,16,0,0,-64,0,0,-24,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19920301,254,0,0,745,0,0,580,0,0,40,0,0,-45,0,0,-3,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19920401,51,0,0,1189,0,0,127,0,0,109,0,0,21,0,0,65,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19920501,0,0,0,883,0,0,0,0,0,201,0,0,80,0,0,140,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19920601,0,0,0,562,0,0,0,0,0,231,0,0,118,0,0,175,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19920701,0,0,0,2270,0,0,0,0,0,234,0,0,152,0,0,193,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19920801,0,0,0,964,0,0,0,0,0,236,0,0,145,0,0,191,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19920901,0,0,0,1412,0,0,0,0,0,215,0,0,114,0,0,164,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19921001,0,0,0,712,0,0,15,0,0,136,0,0,40,0,0,88,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19921101,203,0,0,1252,0,0,349,0,0,79,0,0,11,0,0,45,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19921201,254,0,0,968,0,0,421,0,0,36,0,0,-37,0,0,-1,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19930101,102,0,0,1106,0,0,332,0,0,22,0,0,-49,0,0,-14,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19930201,229,0,0,490,0,0,496,0,0,-14,0,0,-112,0,0,-63,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19930301,406,0,0,766,0,0,745,0,0,36,0,0,-50,0,0,-7,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19930401,0,0,0,649,0,0,13,0,0,141,0,0,29,0,0,85,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19930501,0,0,0,458,0,0,0,0,0,196,0,0,81,0,0,139,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19930601,0,0,0,1267,0,0,0,0,0,239,0,0,139,0,0,189,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19930701,0,0,0,452,0,0,0,0,0,281,0,0,179,0,0,230,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19930801,0,0,0,981,0,0,0,0,0,278,0,0,165,0,0,222,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19930901,0,0,0,1407,0,0,0,0,0,201,0,0,104,0,0,152,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19931001,0,0,0,939,0,0,74,0,0,146,0,0,45,0,0,96,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19931101,76,0,0,909,0,0,122,0,0,81,0,0,3,0,0,42,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19931201,356,0,0,916,0,0,710,0,0,23,0,0,-50,0,0,-14,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19940101,406,0,0,739,0,0,899,0,0,-40,0,0,-124,0,0,-82,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19940201,254,0,0,355,0,0,549,0,0,-6,0,0,-96,0,0,-51,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19940301,152,0,0,663,0,0,337,0,0,48,0,0,-33,0,0,8,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19940401,152,0,0,1020,0,0,175,0,0,147,0,0,32,0,0,90,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19940501,0,0,0,899,0,0,0,0,0,180,0,0,72,0,0,126,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19940601,0,0,0,1086,0,0,0,0,0,259,0,0,152,0,0,205,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19940701,0,0,0,529,0,0,0,0,0,281,0,0,179,0,0,230,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19940801,0,0,0,1039,0,0,0,0,0,247,0,0,153,0,0,200,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19940901,0,0,0,812,0,0,0,0,0,214,0,0,117,0,0,166,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19941001,0,0,0,476,0,0,0,0,0,162,0,0,62,0,0,112,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19941101,0,0,0,1036,0,0,23,0,0,117,0,0,29,0,0,73,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19941201,102,0,0,679,0,0,199,0,0,47,0,0,-24,0,0,11,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19950101,229,0,0,1243,0,0,588,0,0,22,0,0,-48,0,0,-13,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19950201,356,0,0,667,0,0,880,0,0,-8,0,0,-104,0,0,-56,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19950301,76,0,0,339,0,0,110,0,0,87,0,0,-22,0,0,32,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19950401,25,0,0,359,0,0,99,0,0,109,0,0,5,0,0,57,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19950501,0,0,0,610,0,0,0,0,0,192,0,0,84,0,0,138,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19950601,0,0,0,338,0,0,0,0,0,269,0,0,151,0,0,210,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19950701,0,0,0,898,0,0,0,0,0,277,0,0,175,0,0,226,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19950801,0,0,0,527,0,0,0,0,0,281,0,0,174,0,0,228,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19950901,0,0,0,336,0,0,0,0,0,215,0,0,96,0,0,156,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19951001,0,0,0,1542,0,0,0,0,0,168,0,0,79,0,0,123,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.93333,-78.73333,19951101,178,0,0,1056,0,0,399,0,0,58,0,0,-9,0,0,24,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19951201,711,0,0,735,0,0,1553,0,0,-15,0,0,-69,0,0,-42,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19960101,533,0,0,865,0,0,645,0,0,-8,0,0,-97,0,0,-53,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19960201,76,0,0,532,0,0,304,0,0,-4,0,0,-83,0,0,-43,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19960301,229,0,0,603,0,0,614,0,0,31,0,0,-64,0,0,-17,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19960401,25,0,0,1427,0,0,83,0,0,105,0,0,9,0,0,57,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19960501,0,0,0,1037,0,0,0,0,0,175,0,0,74,0,0,125,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19960601,0,0,0,1323,0,0,0,11,11,243,0,0,154,0,0,198,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19960701,0,0,0,1307,0,0,0,0,0,250,0,0,155,0,0,203,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19960801,0,0,0,544,0,0,0,0,0,263,0,0,164,0,0,214,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19960901,0,0,0,1908,0,0,0,0,0,212,0,0,128,0,0,170,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19961001,0,0,0,1071,0,0,0,0,0,154,0,0,65,0,0,110,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19961101,76,0,0,759,0,0,292,0,0,52,0,0,-14,0,0,19,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19961201,102,0,0,868,0,0,481,0,0,42,0,0,-26,0,0,8,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19970101,381,0,0,1082,0,0,1077,0,0,6,0,0,-87,0,0,-41,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19970201,102,0,0,756,0,0,237,0,0,35,0,0,-57,0,0,-11,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19970301,152,0,0,1135,0,0,342,0,0,49,0,0,-37,0,0,6,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19970401,0,0,0,421,0,0,54,0,0,106,0,0,8,0,0,57,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19970501,0,0,0,919,0,0,0,0,0,152,0,0,54,0,0,103,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19970601,0,0,0,777,0,0,0,0,0,241,0,0,145,0,0,193,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19970701,0,0,0,472,0,0,0,0,0,251,0,0,155,0,0,203,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19970801,0,0,0,1187,0,0,0,0,0,237,0,0,149,0,0,193,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19970901,0,0,0,1284,0,0,0,0,0,202,0,0,114,0,0,158,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19971001,0,0,0,584,0,0,5,0,0,148,0,0,56,0,0,102,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19971101,178,0,0,1099,0,0,420,0,0,61,0,0,1,0,0,31,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19971201,152,0,0,732,0,0,462,0,0,25,0,0,-28,0,0,-1,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19980101,178,0,0,1425,0,0,348,0,0,28,0,0,-38,0,0,-5,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19980201,51,0,0,579,0,0,47,0,0,49,0,0,-26,0,0,11,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19980301,229,0,0,982,0,0,644,0,0,63,0,0,-13,0,0,25,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19980401,0,0,0,645,0,0,0,0,0,129,0,0,35,0,0,82,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19980501,0,0,0,947,0,0,0,0,0,222,0,0,120,0,0,171,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19980601,0,0,0,730,0,0,0,0,0,230,0,0,139,0,0,184,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19980701,0,0,0,1116,0,0,0,0,0,256,0,0,161,0,0,209,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19980801,0,0,0,442,0,0,0,0,0,267,0,0,168,0,0,217,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19980901,0,0,0,618,0,0,0,0,0,226,0,0,126,0,0,176,0,0
GHCND:USW00014733,BUFFALO NIAGARA INTERNATIONAL AIRPORT NY US,214.9,42.94083,-78.73583,19981001,0,0,0,533,0,0,0,0,0,160,0,0,68,0,0,114,0,0
